,enrollment_id,username,course_id,no_of_objects,bno_access,bno_pageclose,bno_problem,bno_video,bno_discussion,bno_navigate,bno_wiki,bno_total,bno_avg,no_of_active_days,time_consumption,browser_access,browser_pageclose,browser_problem,browser_video,server_access,server_discussion,server_problem,server_navigate,server_wiki,bno_browser,bno_server,label
17697,164905,plHbrJsV4vYGjRBOcUzcsYwkbv9wQX5B,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,3,2,0,1,0,6,1,13,1.8571428571428572,1,0.0,0,2,0,1,3,0,0,6,1,3,10,1
17698,164913,0Gs9Qa1O3WvMBUAbfZOfCgWR0kizA6yM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,2,0,0,0,0,8,0,10,1.4285714285714286,1,0.0,0,0,0,0,2,0,0,8,0,0,10,1
17699,164921,ID4lEXkhsumNcBZAAsLvwOjDHErWPU9z,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7,7,2,0,2,0,2,0,13,1.8571428571428572,1,0.0,0,2,0,2,7,0,0,2,0,4,9,1
17700,164925,AI4uNtWiMMh2sMzoXDYV3Lbf88yJL8Br,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,24,10,17,7,2,11,0,71,10.142857142857142,2,0.0,4,10,15,7,20,2,2,11,0,36,35,1
17701,164933,oz2lIvXgN1G19jRJoPetgndSl9b9808T,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,9,13,6,0,6,0,2,0,27,3.857142857142857,3,0.0,4,6,0,6,9,0,0,2,0,16,11,1
17702,164941,j0ueLtQ2R4YY5IElzCXogrNJYFltC4bt,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,13,21,4,0,5,0,5,0,35,5.0,3,0.0,3,4,0,5,18,0,0,5,0,12,23,1
17703,164948,aGKf0W7DbO5pZNcjJ5sGrg9jyzAmLXkB,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,11,4,0,2,0,8,0,25,3.5714285714285716,1,0.0,0,4,0,2,11,0,0,8,0,6,19,1
17704,164949,QJffKxs9lkFscQquMcfEw8hYo0ArYTkN,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,7,1,0,1,0,3,0,12,1.7142857142857142,4,0.0,0,1,0,1,7,0,0,3,0,2,10,1
17705,164952,oZPmpjOeoiaunM2zVcQx8binL7fSfr4d,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17706,164955,5BBW4T6qopgkCdcRVxFBI93aopzlZ3Vz,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,5,5,3,0,1,0,2,0,11,1.5714285714285714,2,0.0,0,3,0,1,5,0,0,2,0,4,7,1
17707,164957,1d49ijo1gfMUzl6uYLthfVZwQuAtGF5H,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17708,164958,d9MkkuCn04Toz7g1JpLdUJWD9xM5braA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17709,164962,IwDrIHJtpM1SKA7Se5PnSGFRi77bmt0i,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17710,164963,IwDrIHJtpM1SKA7Se5PnSGFRi77bmt0i,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17711,164967,Jk09qA6alwSJzVuIqHppbDvZyk5u7ZHA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,26,0,33,0,10,13,3,85,12.142857142857142,3,0.0,10,0,29,0,16,10,4,13,3,39,46,1
17712,164978,NimtbKU9auo6KOsWhgU5KdNhvgw88gOw,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
17713,164983,idGQZu8btUqvVr9UadRnlmVq4UYW0mU2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17714,164999,muJ6MIRhOdDL6SrbHsZ7Ks5a50Iz9AeC,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,64,90,35,24,27,1,12,0,189,27.0,2,0.0,12,35,13,27,78,1,11,12,0,87,102,0
17715,165000,nazeZS8BdRMOGGuVriyb5M21Pn5Qng36,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17716,165009,z79FxI6IxKXksSKIwsXSYM1kOlaP8f6r,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,3,3,0,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,0,0,0,3,0,0,1,0,0,4,1
17717,165020,D1bGDJ4bL5x58ejhrACWlbqkfYdH5dQ6,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,2,0,0,0,0,0,5,0,5,0.7142857142857143,1,0.0,0,0,0,0,0,0,0,5,0,0,5,1
17718,165028,l1eQ9gI2TTb4dmIRNT0TZDzdHfiIL8H7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
17719,165035,qKfZusm0R8jxltESvgi15dswdw73Gjlp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,6,3,0,0,0,2,0,11,1.5714285714285714,1,0.0,2,3,0,0,4,0,0,2,0,5,6,1
17720,165038,Im85u8aENweba95uFnFOR6zdQWFnfDOq,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17721,165043,WLEMGeSXBUEafvCWOKhfcrxNQOC05nqM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,2,1,0,1,0,5,1,10,1.4285714285714286,1,0.0,0,1,0,1,2,0,0,5,1,2,8,1
17722,165045,WzO2F8mFL9S6WyVuaBKRnAo7AfpK6MFq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,8,3,0,4,0,2,0,17,2.4285714285714284,2,0.0,0,3,0,4,8,0,0,2,0,7,10,1
17723,165056,AOCx0foyQMeiMTgZQ1N4fT75yVQcQ0J9,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,13,15,7,0,3,0,3,0,28,4.0,2,0.0,0,7,0,3,15,0,0,3,0,10,18,0
17724,165064,PXNipZTrm6ag7nUFRb8wDcb09bEqCKm5,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,16,7,4,72,1,0,3,0,87,12.428571428571429,1,0.0,0,4,62,1,7,0,10,3,0,67,20,1
17725,165066,jaOmqqWd0RurZsiyeEDBNOhHZZXgisPQ,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,124,123,60,300,20,14,34,2,553,79.0,5,0.0,47,60,238,20,76,14,62,34,2,365,188,1
17726,165067,Wm4d7ifDaTgcR0GfUqwJt5OZKbYglRCq,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17727,165074,ij6lhOw7nYbJY8ZynpI4C6NhJmjCSNsH,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,12,13,7,0,6,1,6,1,34,4.857142857142857,2,0.0,3,7,0,6,10,1,0,6,1,16,18,1
17728,165075,ij6lhOw7nYbJY8ZynpI4C6NhJmjCSNsH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17729,165079,5B9CBBwEycq9mrKyjhnz4JxWbxAUtqXx,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
17730,165087,M4k2b8losoqUFktWiKn58aOnUoYhQVU3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,9,5,4,0,4,0,12,0,25,3.5714285714285716,4,0.0,0,4,0,4,5,0,0,12,0,8,17,0
17731,165098,zX1TLWT3E7MpbG4kzvZO6rEOvxyi9iAE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
17732,165102,8IsnQQnfLzKrobCqyqui1F07ZqYQDg46,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,41,102,6,90,13,1,15,2,229,32.714285714285715,3,0.0,54,6,62,13,48,1,28,15,2,135,94,1
17733,165103,Tc9HVYhVH0mbvYBIDHqjba6NetUmurJg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17734,165110,o0yBW91wJfDjK5Q4nsWKulavXcIg9y1s,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17735,165112,Ml3VPfyUCPhgR4WxRurT5TFwkYDGbSwH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,8,6,0,3,2,6,1,26,3.7142857142857144,1,0.0,0,6,0,3,8,2,0,6,1,9,17,1
17736,165114,o0yBW91wJfDjK5Q4nsWKulavXcIg9y1s,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17737,165115,o0yBW91wJfDjK5Q4nsWKulavXcIg9y1s,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17738,165124,h3uJUtBmEvmKgQr2Q8BC6FJ5GRugm894,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,3,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
17739,165134,kaAc9OSRmTYmUacyuwJF8uvWHTHZhU6I,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,1,0,3,0.42857142857142855,1,0.0,0,0,0,0,2,0,0,1,0,0,3,1
17740,165142,6PDeQOxrHkZQRUh0DA1ORZrJ9fgsXVig,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,1,1,0,1,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,1,1,0,0,3,0,2,4,1
17741,165148,pdZm7VuSx559JxocpNxvzJ1tzNwrAivH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,6,3,2,2,0,5,0,18,2.5714285714285716,1,0.0,2,3,2,2,4,0,0,5,0,9,9,1
17742,165152,KOUX6K1HiyGmH7Bu8fXQloWlM5ql067i,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17743,165164,OhaXK8lO0kUyQn9GvgyzAKVV6q7Nf881,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,17,17,9,6,7,2,6,0,47,6.714285714285714,1,0.0,5,9,3,7,12,2,3,6,0,24,23,1
17744,165183,oBIU2QyRoi1Laa10XMgxHQ2fgzYMbfW0,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,11,7,5,0,2,0,5,0,19,2.7142857142857144,2,0.0,0,5,0,2,7,0,0,5,0,7,12,1
17745,165187,Wm4d7ifDaTgcR0GfUqwJt5OZKbYglRCq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,12,6,0,4,0,3,0,25,3.5714285714285716,2,0.0,0,6,0,4,12,0,0,3,0,10,15,1
17746,165190,gR8vpBOtEmg1p0U3mlFoyPZ2gKmD8M8k,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17747,165194,Qn3OccgDXQpcut9yLA9jXfau6FPbS72n,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,1
17748,165204,gfT397rHr4ZgHPLGZxZdcWxic55z4KQu,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,4,1,0,0,0,3,0,8,1.1428571428571428,2,0.0,0,1,0,0,4,0,0,3,0,1,7,1
17749,165205,EP7JoIZBfkdGbLwYL5xgvZ6bevF26Inu,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,7,5,0,4,1,6,1,24,3.4285714285714284,1,0.0,0,5,0,4,7,1,0,6,1,9,15,1
17750,165208,kERhRnhdT9O0KrRIFldGxnMdaroWZIzP,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,4,0,0,0,2,6,1,13,1.8571428571428572,1,0.0,0,0,0,0,4,2,0,6,1,0,13,1
17751,165211,xNRLLiS6E0KC8Qrwk7McgtlhyqJ4FeFj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17752,165214,PaIBEPuJYWYGsLlp86uNBuTjQqpfezDI,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
17753,165215,1ak0eRZu8M5MlKljzewZoOjF7rom18Lp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,13,5,19,3,0,2,0,42,6.0,1,0.0,6,5,16,3,7,0,3,2,0,30,12,1
17754,165216,wricgx1QoMh70qtCt5pQGc1O8zgAKC8W,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,2,2,0,0,1,3,0,8,1.1428571428571428,1,0.0,0,2,0,0,2,1,0,3,0,2,6,1
17755,165225,ofD9EgkVhROhMeSiR6CvxPzrkKAVlk9e,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
17756,165230,frKiIgyfjqTyVCSr7oHYXE3h3ahmBYPu,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,4,3,0,3,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,3,4,0,0,2,0,6,6,1
17757,165231,kERhRnhdT9O0KrRIFldGxnMdaroWZIzP,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
17758,165232,0tHH7qf3NqLHNPGNzZQ6gb0TO9yXFipC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,1
17759,165233,dVeRIohjfohGjzEkLsaU11h0LM0FLGYK,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17760,165249,luS4LypZudLH1I2R9ITqSmx2yCBqIuBV,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,0,0,0,0,0,10,2,12,1.7142857142857142,1,0.0,0,0,0,0,0,0,0,10,2,0,12,1
17761,165251,pQwQ7lq50KHnzLX18552MmFyRyK2NBh3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,34,16,19,6,0,3,0,78,11.142857142857142,3,0.0,13,16,18,6,21,0,1,3,0,53,25,1
17762,165254,SHOQyzWMzeXzTVojp4arGhfbJLLjl3Lx,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,33,20,11,68,4,0,6,0,109,15.571428571428571,2,0.0,1,11,68,4,19,0,0,6,0,84,25,1
17763,165256,z9oiQyplHlMmhFVKenfY0OjMOlRO24Ty,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,20,9,0,6,0,3,0,38,5.428571428571429,2,0.0,0,9,0,6,20,0,0,3,0,15,23,0
17764,165259,5pl9QZtfcLF7zmReytidQLwrDKpwL5AY,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,18,14,10,0,9,0,5,1,39,5.571428571428571,1,0.0,2,10,0,9,12,0,0,5,1,21,18,1
17765,165269,NrHk4qmJXuD0TsjkQSnghKpk9ZjGAOyU,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,17,16,12,0,9,3,7,1,48,6.857142857142857,2,0.0,0,12,0,9,16,3,0,7,1,21,27,1
17766,165274,2EVUeEjVIM9F9OWjZ4WZKUdJeVQtpas5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
17767,165275,nIaUSG86MljehwfWdoHPVChPOF3VCDSs,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,2,0,0,0,1,7,1,11,1.5714285714285714,3,0.0,0,0,0,0,2,1,0,7,1,0,11,1
17768,165277,2HOmNQE0nDdyZUXCoC3g1k9N8rwQhnPY,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,3,1,0,0,0,0,2,0,3,0.42857142857142855,1,0.0,0,0,0,0,1,0,0,2,0,0,3,1
17769,165314,k1lsxE5YiR3LJaUe06e2F2PB8Llyh0eb,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
17770,165315,SZwbwmX9qJUPYLRS3g1l8moP7xnTFUCL,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,7,2,0,0,0,0,7,3,12,1.7142857142857142,1,0.0,0,0,0,0,2,0,0,7,3,0,12,1
17771,165316,QjeOsFvzphzL2UBVpgKTVxr9nbyzd09u,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,4,3,0,3,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,3,4,0,0,2,0,6,6,1
17772,165318,H5hq1RXMZvjdgAVV42G1HlcBUWfqaAQD,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,16,3,0,1,2,13,0,35,5.0,2,0.0,0,3,0,1,16,2,0,13,0,4,31,1
17773,165319,ELnpGakFfMjgNeN5VeZv7LPxT1yvRGG2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,8,4,10,3,1,8,1,35,5.0,2,0.0,3,4,10,3,5,1,0,8,1,20,15,1
17774,165320,mvS4OjvaKNqVV60dVhvpTVSSCBc97FlN,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17775,165333,Vi6OE1s5C9epsDKkpv5rYzlTigz225uK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,3,2,0,2,1,2,0,10,1.4285714285714286,1,0.0,0,2,0,2,3,1,0,2,0,4,6,1
17776,165334,FsXs9JXJ9sX8GX6pr0IRKZCa3w12SCYq,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,1
17777,165337,SiDEVAV0vWeEC76b25xnijgEBNeEhRJy,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17778,165340,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,14,6,14,1,0,7,0,42,6.0,4,0.0,4,6,14,1,10,0,0,7,0,25,17,1
17779,165342,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,8,4,0,1,0,5,0,18,2.5714285714285716,4,0.0,0,4,0,1,8,0,0,5,0,5,13,0
17780,165353,SiDEVAV0vWeEC76b25xnijgEBNeEhRJy,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17781,165359,SiDEVAV0vWeEC76b25xnijgEBNeEhRJy,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17782,165373,PhwD1ZKLhvgbOMQEx5zAfzeK2oPW1QkC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17783,165376,yR0NraAWygNs5cts7Fvc0zvbt2sGOVtI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,22,19,0,16,0,8,0,65,9.285714285714286,4,0.0,0,19,0,16,22,0,0,8,0,35,30,1
17784,165378,H3h5uLXB3vbpRqjJs3VxBW591kIrIfb3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,0
17785,165390,QNGWdAKV7t5cBffSfxkRIBFN3DRIwrkT,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
17786,165393,yfeIcWRmFLjQgBIM196kRoHXCKG0ateC,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,24,21,14,0,9,3,11,0,58,8.285714285714286,3,0.0,3,14,0,9,18,3,0,11,0,26,32,1
17787,165398,4BWY4WoZwowebQpACrizuzaSUpqFUPYV,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17788,165402,RDChRApYRv6Sfe9dw6iFymmd1hK0JhGY,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17789,165419,G6cW0d2bzLHgB0vreFbhNx3GSiMBKbtv,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,3,1,0,1,0,1,0,6,0.8571428571428571,1,0.0,0,1,0,1,3,0,0,1,0,2,4,1
17790,165422,rROYd0uArbh5iBXaNezR5YmAESEuia7u,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17791,165427,QDpN8D19Mr8RZumTONWpZNlCWcHCCTbH,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17792,165428,MCX6PserzHPOVcVElkM3aC5c5GhSLDKg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,6,4,0,1,0,4,0,15,2.142857142857143,1,0.0,0,4,0,1,6,0,0,4,0,5,10,1
17793,165431,DrolXxynktOsAUhkf2q3qgLe9PvqdRq3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17794,165432,171vdjJg3ZQqEKQGGQqQb3EXy77TiE88,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17795,165446,bWVYIzoXIGQmlYVnRkh7UPWZa7BftJJn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
17796,165458,MQKEfJfHQjDI3xyJjnjmz4WwmQkpOvq2,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,4,2,0,1,0,4,0,11,1.5714285714285714,2,0.0,0,2,0,1,4,0,0,4,0,3,8,1
17797,165462,0RrAM7mPLzd3skZgaRP9NKB2Gqbiiam3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
17798,165485,WXsAy1py6xNoAtmIQsPWN4rhdvzggrq1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17799,165489,WXsAy1py6xNoAtmIQsPWN4rhdvzggrq1,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,16,28,4,0,4,0,7,0,43,6.142857142857143,4,0.0,0,4,0,4,28,0,0,7,0,8,35,1
17800,165491,wg9kzusa79hS4fFC5hU9Laht66GWJcDA,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17801,165509,E7ohNiXaqWq4qLMuCCQXRkjiO7PGgPyS,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17802,165524,8wyKs5vTbaPjVAzqiPgYkv71kXMupepX,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,3,1,0,1,2,2,0,9,1.2857142857142858,1,0.0,0,1,0,1,3,2,0,2,0,2,7,1
17803,165525,pLYG36p2jiNeVIQQxkAjPMCy7LTje21i,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
17804,165530,2g49Uxh0o7UNSAoA6NR0GAmfGLF8JjXt,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,14,0,23,1,7,3,0,48,6.857142857142857,1,0.0,8,0,20,1,6,7,3,3,0,29,19,1
17805,165531,srCZOXVyb44qlEge30QR25H9jokNeHzQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,1,0,3,0.42857142857142855,1,0.0,0,0,0,0,2,0,0,1,0,0,3,0
17806,165536,1ImGMKyV7Di3tjZEdKRuDKDVzc7buyQG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,7,1,0,1,0,2,0,11,1.5714285714285714,1,0.0,0,1,0,1,7,0,0,2,0,2,9,1
