,enrollment_id,username,course_id,no_of_objects1,bno_access1,bno_pageclose1,bno_problem1,bno_video1,bno_discussion1,bno_navigate1,bno_wiki1,bno_total1,bno_avg1,no_of_active_days1,time_consumption1,browser_access1,browser_pageclose1,browser_problem1,browser_video1,server_access1,server_discussion1,server_problem1,server_navigate1,server_wiki1,bno_browser1,bno_server1,label,no_of_objects2,bno_access2,bno_pageclose2,bno_problem2,bno_video2,bno_discussion2,bno_navigate2,bno_wiki2,bno_total2,bno_avg2,no_of_active_days2,time_consumption2,browser_access2,browser_pageclose2,browser_problem2,browser_video2,server_access2,server_discussion2,server_problem2,server_navigate2,server_wiki2,bno_browser2,bno_server2
10068,95457,5yUqlUp9Xefz1r5QbYyqOcfkyddpZEv3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0,22.0,6.0,12.0,5.0,0.0,5.0,0.0,50.0,7.142857142857143,1.0,0.0,9.0,6.0,10.0,5.0,13.0,0.0,2.0,5.0,0.0,30.0,20.0
10069,95460,yell4xFioKaQh1Eh8e1BHgTr9kNc23uL,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
10070,95491,pO2KznyI9EIaBuWTbRmHrZfzq1y78Swj,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,6.0,4.0,0.0,4.0,0.0,3.0,0.0,17.0,2.4285714285714284,1.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,9.0,8.0
10071,95518,GjBrMYHaMHg9XRlK0GO1kzoiYlxNFcC2,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.0,29.0,19.0,126.0,9.0,0.0,13.0,0.0,196.0,28.0,3.0,0.0,2.0,19.0,118.0,9.0,27.0,0.0,8.0,13.0,0.0,148.0,48.0
10072,95519,3TwYkv5KYm0nsRHdmcaiJpajLH9JQ0UG,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
10073,95547,t3XemfoUPPfcRENYQvP2H3PO2tJX9CiG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0
10074,95560,oSEQ14Ll1d8ZBrsI9L5wTDmDWqMOqneK,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,7.0,6.0,0.0,6.0,1.0,7.0,1.0,28.0,4.0,1.0,0.0,0.0,6.0,0.0,6.0,7.0,1.0,0.0,7.0,1.0,12.0,16.0
10075,95566,WdzyWsqPss1ohcmLXQZkxthaNy8YyGzL,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
10076,95567,BlS8PCoC6oTDUZj2Hj1GOesx0cnG3IDt,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,6.0,4.0,0.0,2.0,0.0,5.0,0.0,17.0,2.4285714285714284,1.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,5.0,0.0,6.0,11.0
10077,95570,nYSFDE8RCbcZhD46fRSvPHUvA1ahfupi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,9.0,1.0,0.0,1.0,4.0,5.0,0.0,20.0,2.857142857142857,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,0.0,5.0,0.0,2.0,18.0
10078,95579,8DrwDXKGEBLVwNt7dUNV7BIWxiG8AH1C,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,7.0,2.0,0.0,2.0,0.0,7.0,0.0,18.0,2.571428571428572,1.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,4.0,14.0
10079,95584,vnJ8iXwVjPF96rPn5RIZQWSaOopjKseH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0,33.0,14.0,40.0,8.0,0.0,11.0,0.0,106.0,15.142857142857142,1.0,0.0,8.0,14.0,34.0,8.0,25.0,0.0,6.0,11.0,0.0,64.0,42.0
10080,95604,nYSFDE8RCbcZhD46fRSvPHUvA1ahfupi,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,1.2857142857142858,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,7.0
10081,95610,nYSFDE8RCbcZhD46fRSvPHUvA1ahfupi,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,7.0,1.0,0.0,1.0,3.0,2.0,0.0,14.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,2.0,0.0,2.0,12.0
10082,95640,Y7qsqdZIsv6Hy0vu4LtgtbOKv08z7vaS,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
10083,95647,kHWuc10C4T4imgPGXw1iL9DdxxMDyloj,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
10084,95655,aFVIDdMfPLCaqut6kVxorTellYImwEAn,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10085,95692,PoMIsULf4fdpKNpab6c33l88EClRsCjy,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,7.0,6.0,0.0,5.0,0.0,2.0,0.0,20.0,2.857142857142857,1.0,0.0,0.0,6.0,0.0,5.0,7.0,0.0,0.0,2.0,0.0,11.0,9.0
10086,95693,lLO2IvxcSlYUuWvFwkacGc9eGibtMx0u,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10087,95713,XUeZabU3qZWCaiD6wFnhBaCufbfFTb2H,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0,7.0,6.0,0.0,6.0,0.0,3.0,0.0,22.0,3.142857142857143,1.0,0.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0,3.0,0.0,12.0,10.0
10088,95742,Y9G0Vd7vUaj0pt9EeQDbDOvFl3eVdYaR,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10089,95754,fXpjk0OrbkXxQzpvttVDelNPD6lPfJXA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,14.0,8.0,19.0,6.0,0.0,6.0,0.0,53.0,7.571428571428571,1.0,0.0,6.0,8.0,16.0,6.0,8.0,0.0,3.0,6.0,0.0,36.0,17.0
10090,95775,WuM67GwQW9M3d1mnuGHuvAdo907S9qb5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10091,95777,Yc8rNkAsH37cAbAebyiE6I2RsfVaxpIZ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,1.2857142857142858,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0
10092,95783,Xcq5CVanT8J8ISNJVeThaVoqYhMkjumr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0
10093,95790,aSlIMkfly6xTMJCGTWDQcnFZjajcWM6y,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,1.1428571428571428,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0
10094,95800,XhN7QGypor4DcMvMWEJ3oRIi5DeJwYDV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,20.0,1.0,15.0,1.0,2.0,3.0,0.0,42.0,6.0,2.0,0.0,10.0,1.0,14.0,1.0,10.0,2.0,1.0,3.0,0.0,26.0,16.0
10095,95805,jN3AJMUVBTsXIfTNwaMmorNzhVw7coVS,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
10096,95817,1uEo4BzsZxlgHBFClnUu9nbvDrRmzn4T,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,9.0,5.0
10097,95824,qHYMkh2G06Tgj4MMABvKGj1g29BRMeXu,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,11.0,1.5714285714285714,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,6.0,5.0
10098,95827,1u5RJ3ohzI9I8TYHEG8zy2n2QjuVVCRw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10099,95834,86utfBtmFqtE8TLsj2h1BusfBdMTH1O8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,11.0,3.0,1.0,2.0,0.0,2.0,0.0,19.0,2.7142857142857144,2.0,0.0,2.0,3.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,8.0,11.0
10100,95849,j3HNnX1GWjrCGNX5n4Ax13Vu5X6WNds7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0
10101,95877,ofStwmRRBPN4Od7HYTx4tgAh724FKaML,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,13.0,1.8571428571428568,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,13.0
10102,95886,xsD2uaFheAaDTDHzSeAKROA0IH2KQICZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,11.0,1.0,6.0,1.0,0.0,2.0,0.0,21.0,3.0,1.0,0.0,2.0,1.0,6.0,1.0,9.0,0.0,0.0,2.0,0.0,10.0,11.0
10103,95903,8Bi5fR0qSZjzFptY6NNbPZ6GLpteABmy,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.7142857142857143,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0
10104,95924,yF9l9yvoXyIeGTDuNPcQeoWm8bOFk82H,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10105,95938,H8hXX8mRAbdpVvW9JxPUH4Vz1O6DjIDQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,15.0,4.0,11.0,3.0,0.0,1.0,0.0,34.0,4.857142857142857,1.0,0.0,10.0,4.0,10.0,3.0,5.0,0.0,1.0,1.0,0.0,27.0,7.0
10106,95943,Gnvd8M3zeIOpApc28ArYy1li1qM7ZTwg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0,26.0,0.0,18.0,0.0,1.0,10.0,2.0,57.0,8.142857142857142,2.0,0.0,6.0,0.0,15.0,0.0,20.0,1.0,3.0,10.0,2.0,21.0,36.0
10107,95965,L22oksNNnEaRYr1idj7T9wNLQN39zTXs,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,11.0,1.5714285714285714,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,2.0,9.0
10108,95984,D9YS628mhjQ1I60HvdkUWN4SFDF5a33E,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,9.0,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,9.0
10109,95991,S144mYN036ngEoT5NOZhFV5f1CGtYvQl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,11.0,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,11.0
10110,96002,Hxd16O3nQG6ddXQCBbAu8BGBmmZmiixl,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10111,96009,GpLd8OePUlzkVkOH6kyAjUXsolCeEYNN,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,1.1428571428571428,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,6.0
10112,96015,5AnpX5rZgeZiqdXpEpBXchayqHICSQR2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,6.0,4.0,0.0,2.0,0.0,2.0,0.0,14.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,7.0,7.0
10113,96018,HPasLgueYgbdk1es5obBHn6eCO700ZnM,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0
10114,96028,3tDepbYkazgiOrBsQmbtJa1H3rNZc54O,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,5.0,1.0,0.0,1.0,0.0,7.0,2.0,16.0,2.2857142857142856,2.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,7.0,2.0,2.0,14.0
10115,96037,zwqhxdboQszkcKvPN5pyN1nGDFR4ub3y,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,8.0,1.0,6.0,4.0,0.0,3.0,0.0,22.0,3.142857142857143,2.0,0.0,6.0,1.0,6.0,4.0,2.0,0.0,0.0,3.0,0.0,17.0,5.0
10116,96038,NGxVJQppNBMfgJiFwD3Ox6xl5bHm79ig,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,12.0,1.7142857142857142,1.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,5.0,7.0
10117,96051,nl7CfVETct3efRgniW8qXKplgQDLZElB,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
10118,96063,McYATdhZDDMDpni6a4GbjI06ustMpvdV,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
10119,96074,MiDD69NvLCtsK6jzM5U32WgBFDv8XbVJ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,7.0,2.0,0.0,2.0,0.0,11.0,1.0,23.0,3.2857142857142856,1.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,11.0,1.0,4.0,19.0
